ID,TRL_TITL,TRIAL_ID,ENTRYNO,ENTRY,COUNTRY,LOCATION,DESCRIPTION,LONGITUDE,LATITUDE,AEZONE,YEAR,CYIELD,TEMPMAX,DY_SK,PL_HT,E_HT,ASI,P_ASP,P_HARV,E_HARV,E_ASP,GWT,1000GWT,HUSK,RL,RLPER,SL,SLPER,E_ROT,RUST,BLIGHT,CURV,DIPLODIA,DM,ANTHESIS,STALK_ROT,STREAK,INSECT,MOIST,COBDAMCO,COBDAMRT,DEADHEART,SBDAMAT,BORERDMRAT,GLS,GTEXT,PLST
199,International Observational Trial,J9213FA,11,SUWAN 2-S,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1992,6409,,62,192.67,86,,2.67,42.67,44.33,4.17,,,15.33,4.67,10.85,,,,,,,,,76.5,,,,,,,,,,,,21
200,International Observational Trial,J9213FA,12,SPMAT C4,NIGERIA,LOKOJADP,,-4.33,11.1,Moist Savanna,1992,6234.8,,59.67,185.67,79.33,,2.33,43.67,52.67,3.33,,,10.67,5.33,12.21,0.67,1.55,,,,,,,82,,,,,,,,,,,,21.5
201,International Observational Trial,J9213KB,1,EV 32 SR B,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1992,2462.85,,60.33,185,91.67,,1.83,40.67,40.67,3.5,,,,7,16.98,0.33,0.9,,,,,,,68.67,,,,,,,,,,,,11.33333333
202,International Observational Trial,J9213KB,2,EV 8435 S,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1992,2459.2,,55.67,178.33,86.67,,3.33,38.67,35.33,3.5,,,,14.67,38.12,0.33,0.83,,,,,,,69.67,,,,,,,,,,,,5.333333333
203,International Observational Trial,J9213KB,3,EV 8744 S,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1992,3188.03,,56.67,195,101.67,,2,43.33,36,3.33,,,1,2.33,5.52,0.67,1.55,,,,,,,68.33,,,,,,,,,,,,6.333333333
204,International Observational Trial,J9213KB,4,EV 8749 S,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1992,2871.97,,57,171.67,93.33,,2.5,40.67,35.67,2.83,,,,5,12.76,0.33,0.85,,,,,,,69,,,,,,,,,,,,10
205,International Observational Trial,J9213KB,5,EV 8762 S,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1992,3418.02,,57.67,186.67,106.67,,2.17,41.33,40.67,2.33,,,,10,23.35,0.67,1.55,,,,,,,67,,,,,,,,,,,,24
206,International Observational Trial,J9213KB,6,EV 8363 S,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1992,2920.85,,59.67,181.67,91.67,,2,41,36,3.17,,,,6,14.64,1.33,3.23,,,,,,,65.5,,,,,,,,,,,,22.5
207,International Observational Trial,J9213KB,7,EV 8766 S,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1992,2552.45,,57.33,193.33,110,,3.17,41.33,37,3.67,,,,10.33,24.8,1.33,3.21,,,,,,,65,,,,,,,,,,,,20
208,International Observational Trial,J9213KB,8,TZUT SR W,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1992,3197.8,,56.67,196.67,108.33,,2.5,40,36.33,2.67,,,,7,18.03,0.67,1.63,,,,,,,64,,,,,,,,,,,,19.75
209,International Observational Trial,J9213KB,9,TZUT SR Y,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1992,3745.45,,56.33,193.33,98.33,,2.33,41,40.67,2.83,,,0.33,3,7.26,0.67,1.65,,,,,,,66.25,,,,,,,,,,,,25.75
210,International Observational Trial,J9213KB,10,TZUT SR W,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1992,3616.74,,60.33,191.67,103.33,,2.17,43.33,41,2.5,,,,3.33,7.75,0.33,0.76,,,,,,,67.75,,,,,,,,,,,,19.75
211,International Observational Trial,J9213KB,11,SUWAN 2-S,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1992,3436.88,,56,186.67,93.33,,2.17,40.67,38,2.67,,,,6.33,15.75,0.33,0.83,,,,,,,66,,,,,,,,,,,,30.5
212,International Observational Trial,J9213KB,12,SPMAT C4,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1992,2832.27,,54,183.33,93.33,,2.67,39,47.33,3.5,,,,9.33,23.93,1,2.59,,,,,,,65,,,,,,,,,,,,26
213,Evt-Isr (White),J9303FN,1,ACR 88 TZUT SR W,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,4733.18,,59.75,185.5,96,,2,39.5,38,2,,,,0.25,,0.25,,0.75,,,,,,63,,,,,,,,,,,,7.666666667
214,Evt-Isr (White),J9303FN,2,EV 8744 SR BC6,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,5430.22,,55.5,184.25,90.5,,1.5,31,39.75,1.75,,,,,,0.25,,1.75,,,,,,58,,,,,,,,,,,,7.666666667
215,Evt-Isr (White),J9303FN,3,EV 8749 SR BC6,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,4134.53,,57.75,173.5,77.75,,2,35,37.25,2,,,,,,0.25,,0.25,,,,,,56,,,,,,,,,,,,9.666666667
216,Evt-Isr (White),J9303FN,4,EV 8762 SR BC6,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,4812.68,,57.5,185,102.25,,2,30.25,33.5,1.75,,,,,,1,,1.75,,,,,,57,,,,,,,,,,,,9.333333333
217,Evt-Isr (White),J9303FN,5,TZUT SR W SG Y,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,4596.32,,60.75,211.25,109.75,,1.5,36.25,38.25,1.5,,,,0.25,,1.25,,,,,,,,63,,,,,,,,,,,,11.33333333
218,Evt-Isr (White),J9303FN,6,SUWAN 2 SR BC4,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,5651.94,,56,193.75,106,,1.25,34.5,41.75,1.25,,,,0.25,,0.75,,1.75,,,,,,56,,,,,,,,,,,,13.66666667
219,Evt-Isr (White),J9303FN,7,EV 8766 SR BC6,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,5040.82,,55.5,203.25,97.5,,1.25,35.5,39,2,,,,0.5,,2.25,,0.25,,,,,,67,,,,,,,,,,,,10
220,Evt-Isr (White),J9303FN,8,IK (1) 8149 SR,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,3883.54,,51.25,152.75,69.5,,2,33.75,37.5,2.25,,,,0.25,,0.25,,2.25,,,,,,58.6,,,,12.41414011,,,,,,,,18.33333333
221,Evt-Isr (White),J9303FN,9,CHECK 1,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,3971.45,,49,146,71.75,,2.25,33.25,37.5,2.5,,,,,,0.25,,2,,,,,,,,,,23.2,,,,,,,,20
222,Evt-Isr (White),J9303FN,10,CHECK 2,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,3025.53,,54,161.25,70.33,,2.75,31.25,32,2.25,,,,0.75,,0.75,,1.25,,,,,,,,,,23.53333333,,,,,,,,19.66666667
223,Evt-Isr (White),J9303KB,1,ACR 88 TZUT SR W,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,5827.34,,54,200,107.5,,2.5,40.25,39.5,2.25,,,0.25,7.5,,,,0.5,,,,,,,,,,15.90767639,,,,,,,,17
224,Evt-Isr (White),J9303KB,2,EV 8744 SR BC6,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,6378.56,,54.25,182.5,105,,2.63,42.25,43.25,1.63,,,2.25,6.5,,0.75,,0.5,,,,,,,,,,17.67696945,,,,,,,,19
225,Evt-Isr (White),J9303KB,3,EV 8749 SR BC6,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,4148.25,,53,173.75,95,,2.88,38.5,38.25,2.38,,,1.75,10.25,,0.5,,1,,,,,,,,,,14.46993561,,,,,,,,20
226,Evt-Isr (White),J9303KB,4,EV 8762 SR BC6,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,5163.11,,55.75,195,112.5,,2.63,36.25,35.25,2.75,,,0.75,5.75,,0.5,,1.5,,,,,,,,,,13.53234279,,,,,,,,21.33333333
227,Evt-Isr (White),J9303KB,5,TZUT SR W SG Y,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,6638.68,,56.5,197.5,110,,2.13,35.75,41,1.5,,,1.75,1.5,,,,,,,,,,,,,,15.43635429,,,,,,,,19.33333333
228,Evt-Isr (White),J9303KB,6,SUWAN 2 SR BC4,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,4592.95,,53.5,181.25,97.5,,2.5,39.25,36.75,1.5,,,,4.75,,1.25,,0.75,,,,,,,,,,16.37364981,,,,,,,,21.33333333
229,Evt-Isr (White),J9303KB,7,EV 8766 SR BC6,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,5195.14,,54.25,187.5,107.5,,2.75,39,37,2,,,2,8.25,,,,0.25,,,,,,52.2,,,,,,,,,,,,22
230,Evt-Isr (White),J9303KB,8,IK (1) 8149 SR,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,3564.37,,49.75,160,80,,2.88,33.5,31.75,2.88,,,1.75,13,,0.75,,1.75,,,,,,54.56,,,,,,,,,,,,21.66666667
231,Evt-Isr (White),J9303KB,9,CHECK 1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,4372.91,,50.75,183.75,100,,2.75,33.75,34.5,2.5,,,3,11.75,,,,1.75,,,,,,54.6,,,,,,,,,,,,21.33333333
232,Evt-Isr (White),J9303KB,10,CHECK 2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,3565,,47.75,160,73.75,,2.63,35,33.75,2.63,,,2.25,8,,0.5,,1,,,,,,53.59,,,,,,,,,,,,14.66666667
233,Evt-Isr (White),J9303SR,1,ACR 88 TZUT SR W,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,3375.31,,57.75,181.25,92.5,,2.25,43.5,36.75,2.13,,,2.5,1.75,,2,,0.5,,,,,,65.62,,,,12.01616161,,,,,,,,5.263357117
234,Evt-Isr (White),J9303SR,2,EV 8744 SR BC6,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,3073.03,,57.5,148.75,80,,2.5,43.5,39.5,2.75,,,2.63,4.25,,2,,0.75,,,,,,68.78,,,,9.516003907,,,,,,,,7.565906872
235,Evt-Isr (White),J9303SR,3,EV 8749 SR BC6,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,3035.35,,55.25,133.75,65,,2.75,42.25,38.25,2.5,,,2.38,1.75,,0.5,,,,,,,,65.8,,,,,,,,,,,,4.916869446
236,Evt-Isr (White),J9303SR,4,EV 8762 SR BC6,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,3049.21,,58.5,150,71.25,,2.75,43,34.5,2.13,,,2.5,0.25,,1.75,,1.5,,,,,,70.69,,,,,,,,,,,,3.004474903
237,Evt-Isr (White),J9303SR,5,TZUT SR W SG Y,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,3169.58,,58.75,181.25,100,,2.25,41.25,37.5,2.25,,,2.63,0.5,,0.75,,0.5,,,,,,59.13,,,,,,,,,,,,10.46908124
238,Evt-Isr (White),J9303SR,6,SUWAN 2 SR BC4,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,3806.38,,54.25,166.25,80,,2,41.75,42,2.13,,,2.63,3,,2.25,,1,,,,,,68.24,,,,,,,,,,,,4.951587182
239,Evt-Isr (White),J9303SR,7,EV 8766 SR BC6,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,3189.75,,56,157.5,77.5,,2.5,39,36.5,2.63,,,2.13,6.25,,3,,2.25,,,,,,65.89,,,,,,,,,,,,9.201789961
240,Evt-Isr (White),J9303SR,8,IK (1) 8149 SR,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,2998.35,,51,148.75,70,,2.5,40,36,2.38,,,2.5,3.25,,1.5,,1.5,,,,,,60.7,,,,,,,,,,,,8.420938791
241,Evt-Isr (White),J9303SR,9,CHECK 1,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,2515.93,,55.75,141.25,65,,3,38,35,2.75,,,2.88,5.25,,2.75,,1,,,,,,,,,,,,,,,,,,
242,Evt-Isr (White),J9303SR,10,CHECK 2,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,3163.31,,49.5,142.5,65,,3,40.5,36.75,2.25,,,2.75,4.75,,3,,1.25,,,,,,,,,,,,,,,,,,
243,International Hybrid Maize Trial (Yellow),K9302KB,1,8522-2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,3840.58,,61,223.75,122.5,,2.88,32.5,34.5,2.13,,,,11.5,,5.5,,0.5,,,,,,50.67,,,,12.03333333,,,,,,,,41
244,International Hybrid Maize Trial (Yellow),K9302KB,2,8644-27,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,3903.7,,58,195,111.25,,2.5,32.75,30.25,1.88,,,0.25,4,,3.75,,,,,,,,56.33,,,,11.66666667,,,,,,,,32
245,International Hybrid Maize Trial (Yellow),K9302KB,3,8644-31,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,4317.32,,58.75,200,111.25,,2.13,38.75,36.25,2,,,0.25,6,,3.75,,0.75,,,,,,59.13,,,,,,,,,,,,40.8870851
246,International Hybrid Maize Trial (Yellow),K9302KB,4,8644-32,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,3940.24,,57.25,200,113.75,,2.38,36.25,35,2.25,,,0.25,11.75,,6,,1.25,,,,,,57.46,,,,14.83495351,,,,,,,,36.55375177
247,International Hybrid Maize Trial (Yellow),K9302KB,5,8329-15,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,3145.42,,56.25,196.25,111.25,,2.38,33.75,31.5,2,,,,9.75,,5,,,,,,,,59.88,,,,14.11915926,,,,,,,,31.55088946
248,International Hybrid Maize Trial (Yellow),K9302KB,6,8425-8,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,3446.48,,56.75,197.5,101.25,,2.38,34.75,32,2.5,,,,9.75,,7,,0.75,,,,,,56.33,,,,30,,,,,,,,36.67071081
249,International Hybrid Maize Trial (Yellow),K9302KB,7,ACR 85 TZSR Y-1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,3001.49,,63,218.75,131.25,,2.88,33.5,31.25,2.63,,,1.25,5.75,,7,,0.25,,,,,,55.33,,,,17.4,,,,,,,,40.33333333
250,International Hybrid Maize Trial (Yellow),K9302KB,8,CHECK 1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,1946.6,,52.75,191.25,103.75,,3,22.75,22,3.25,,,0.5,8.25,,5.25,,2.25,,,,,,66.97,,,,17.36666667,,,,,,,,35.95978593
251,International Hybrid Maize Trial (Yellow),K9302KB,9,CHECK 2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,1457.11,,49.75,167.5,65,,3.38,14,17,3.25,,,2.25,5.25,,2.75,,3.75,,,,,,64.05,,,,17.66666667,,,,,,,,35.65939258
252,Drought Tolerance Maize Trial,K9306FN,1,DR SR Y-1,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,4517.96,,55.75,156.75,81.25,,1.75,30,33.25,1.75,,,,0.25,,1.5,,1.25,,,,,,56.67,,,,13.4,,,,,,,,21.33333333
253,Drought Tolerance Maize Trial,K9306FN,2,DR SR Y-2A,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,4399.92,,55.5,183,86,,2,30.25,32.75,1.5,,,,,,1.5,,1,,,,,,54.33,,,,,,,,,,,,19.35958305
254,Drought Tolerance Maize Trial,K9306FN,3,DR SR Y-3,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,4458.2,,57.5,200,107.5,,2,27.25,30.75,1.75,,,,0.25,,1.25,,1.5,,,,,,51.67,,,,,,,,,,,,20.01499984
255,Drought Tolerance Maize Trial,K9306FN,4,DR SR W-2,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,4621.11,,54,168.5,94,,1.75,32.75,35,1.5,,,,0.25,,1.5,,4.25,,,,,,54.33,,,,,,,,,,,,17.66854165
256,Drought Tolerance Maize Trial,K9306FN,5,DR SR W-3,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,4924.11,,56.5,189,102,,1.75,32.25,34.75,1.25,,,,0.75,,0.25,,1.25,,,,,,50.33,,,,,,,,,,,,20.98125021
257,Drought Tolerance Maize Trial,K9306FN,6,TUXPENO SEQUIA,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,3974.64,,58.75,177.25,90.75,,2,30.75,31.5,1.5,,,,0.25,,0.75,,0.25,,,,,,50,,,,,,,,,,,,18.66666667
258,Drought Tolerance Maize Trial,K9306FN,7,CHECK 1,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,3748.47,,51.25,153,73.75,,2.25,36.25,36.75,2,,,,0.5,,2,,1.5,,,,,,52.33,,,,,,,,,,,,14.64322942
259,Drought Tolerance Maize Trial,K9306FN,8,CHECK 2,NIGERIA,FADA,,-0.35,12.07,Dry Savanna,1993,3746.42,,51,156,77,,2,37,38.25,2,,,,0.25,,1,,2,,,,,,49.33,,,,,,,,,,,,20.03374963
260,Drought Tolerance Maize Trial,K9306KB,1,DR SR Y-1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,3838.92,,53.5,173.75,90,,2.25,31.5,31.5,2.5,,,3,3,,1,,,,,,,,50.67,,,,21,,,,,,,,20.99531255
261,Drought Tolerance Maize Trial,K9306KB,2,DR SR Y-2A,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,2956.16,,53.25,175,88.75,,2.5,33.25,29.75,3.13,,,3,9.5,,1.25,,0.75,,,,,,52.67,,,,21.53333333,,,,,,,,21.30427115
262,Drought Tolerance Maize Trial,K9306KB,3,DR SR Y-3,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,3498.96,,55.5,183.75,92.5,,2.38,31.75,32.5,2.63,,,2,6,,0.5,,0.5,,,,,,49.67,,,,20.5,,,,,,,,19.00656243
263,Drought Tolerance Maize Trial,K9306KB,4,DR SR W-2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,3757.91,,54.25,168.75,78.75,,2.75,35,35.25,2.75,,,2.75,6,,1,,,,,,,,57.02,,0.01,,,,,,,,,,6.666666667
264,Drought Tolerance Maize Trial,K9306KB,5,DR SR W-3,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,4053.69,,55.25,170,86.25,,2.63,34.75,32,2.38,,,2.5,8,,,,0.25,,,,,,59.98,,0.34,,,,,,,,,,21.66666667
265,Drought Tolerance Maize Trial,K9306KB,6,TUXPENO SEQUIA,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,2693.5,,59,170,87.5,,3,29,29,2.63,,,1,12.25,,0.25,,0.5,,,,,,59.45,,0.01,,20.33333333,,,,,,,,14.33333333
266,Drought Tolerance Maize Trial,K9306KB,7,CHECK 1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,3816.67,,51.25,168.75,87.5,,3,37,37.75,2.5,,,2.5,12.75,,1.25,,0.75,,,,,,59.07,,-0.01,,20.5,,,,,,,,18.66666667
267,Drought Tolerance Maize Trial,K9306KB,8,CHECK 2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1993,3262.38,,46.25,170,78.75,,2.5,38.5,39.25,2.5,,,2,21.25,,,,2.5,,,,,,51.33,,,,3,,,,,,,,21.33333333
268,Drought Tolerance Maize Trial,K9306SR,1,DR SR Y-1,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,3425.88,,54.5,158.75,77.5,,2.25,40.5,36.25,2.63,,,2.63,1.75,,2.25,,1.25,,,,,,63.14,,,,13.06666667,,,,,,,,14.66666667
269,Drought Tolerance Maize Trial,K9306SR,2,DR SR Y-2A,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,3205.38,,56,156.25,72.5,,1.75,40.5,36,2.38,,,2.75,3,,1.25,,1,,,,,,63.37,,,,13.13333333,,,,,,,,17
270,Drought Tolerance Maize Trial,K9306SR,3,DR SR Y-3,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,3851.79,,55.5,175,93.75,,1.75,37.75,36.25,2.63,,,3,0.75,,2,,1.25,,,,,,58.65,,,,13.23333333,,,,,,,,18.33333333
271,Drought Tolerance Maize Trial,K9306SR,4,DR SR W-2,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,3254.56,,54,150,73.75,,1.25,40.25,38,2.63,,,3,1.25,,3,,2.5,,,,,,47.79,,,,13.46666667,,,,,,,,12.4786493
272,Drought Tolerance Maize Trial,K9306SR,5,DR SR W-3,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,3091.88,,55.5,162.5,86.25,,2,35.25,32.25,2.38,,,3,,,0.25,,1.25,,,,,,49.37,,,,13.8,,,,,,,,6.118247246
273,Drought Tolerance Maize Trial,K9306SR,6,TUXPENO SEQUIA,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,3799.27,,56,146.25,67.5,,1.5,39.5,37.5,2.5,,,2.63,2.25,,1.5,,0.5,,,,,,18.96,,,,14.76666667,,,,,,,,1.118247246
274,Drought Tolerance Maize Trial,K9306SR,7,CHECK 1,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,2733.89,,51.25,132.5,63.75,,2.75,34.5,34,2.25,,,2.5,3,,3.25,,,,,,,,53.43,,,,12.33333333,,,,,,,,18.16275849
275,Drought Tolerance Maize Trial,K9306SR,8,CHECK 2,NIGERIA,SARIA,,-2.17,12.25,Dry Savanna,1993,3338.91,,52.75,136.25,70,,2.5,31.75,32,2.25,,,3,1.25,,0.75,,1.5,,,,,,51.2,,,,7.781638544,,,,,,,,12.14339073
276,International Hybrid Maize Trial (White),K9401KB,1,8766-12,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,5666.83,,64.25,188.75,103.75,,3.25,38.25,35.75,2.13,,,2,1.5,,,,,1.5,1.75,1.8,,,61,,1,,23.3,,,,,,,,15.55263565
277,International Hybrid Maize Trial (White),K9401KB,2,8805-4,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,6095.96,,60,202.5,113.75,,2.5,34.5,35,2.25,,,2.5,5.25,,1.25,,0.25,1.25,1.5,1,,,61.08,,1,,21.5,,,,,,,,18.34557398
278,International Hybrid Maize Trial (White),K9401KB,3,8805-6,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,5971.02,,61.5,188.75,101.25,,2.5,33.5,31.75,2.38,,,2.25,3,,0.75,,,1,1.25,1.3,,,61.12,,1,,23.1,,,,,,,,22.09074478
279,International Hybrid Maize Trial (White),K9401KB,4,9024-9,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,6721.83,,61.5,216.25,120,,2.25,32.75,33.75,1.63,,,1.25,5.25,,0.25,,0.25,1,1.25,1,,,60.87,,1,,24.5,,,,,,,,20.79038328
280,International Hybrid Maize Trial (White),K9401KB,5,9033-26,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,6203.3,,61,205,106.25,,2.75,34.75,33.5,1.75,,,1.75,2,,1,,,1.5,1.25,1.8,,,60.5,,1.5,,24.2,,,,,,,,19.05700192
281,International Hybrid Maize Trial (White),K9401KB,6,9060-6,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,6447.48,,60,201.25,116.25,,2,33.75,33.5,1.63,,,1,0.5,,,,,1,1,1,,,61,,1.5,,23.1,,,,,,,,18.76150853
282,International Hybrid Maize Trial (White),K9401KB,7,9111-1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,5338.85,,60.25,158.75,77.5,,2.5,33,30.75,2,,,1.25,11.75,,1.75,,,1.25,1,1,,,61.56,,1,,21.1,,,,,,,,21.54521249
283,International Hybrid Maize Trial (White),K9401KB,8,9134-14,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,4622.85,,62.5,187.5,100,,3.5,32.75,31,2.25,,,1.5,5.25,,1.25,,,1.25,1.5,1,,,60.81,,1,,23.5,,,,,,,,18.30217271
284,International Hybrid Maize Trial (White),K9401KB,9,9164-2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,7274.96,,61.25,218.75,126.25,,2.75,37.75,36.5,1.5,,,1.75,,,,,,1,1.25,1,,,60.89,,1,,23.5,,,,,,,,22.79961766
285,International Hybrid Maize Trial (White),K9401KB,10,9053-18 ,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,7448.91,,60.25,222.5,123.75,,2.25,37,36.5,1.63,,,2,0.75,,0.5,,,1.5,1.5,1,,,61.98,,1.5,,24.6,,,,,,,,19.75227416
286,International Hybrid Maize Trial (White),K9401KB,11,CAMEROON HYBRID 1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,5650.95,,63.25,201.25,122.5,,3,33.5,34.5,1.88,,,1.5,7.75,,1.25,,0.5,1,1,1,,,59.81,,2,,24.4,,,,,,,,20.30217271
287,International Hybrid Maize Trial (White),K9401KB,12,CAMEROON HYBRID 2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,7455.27,,62,233.75,140,,2,26.5,25.75,1.25,,,1.5,0.75,,0.5,,,1.5,1.25,1.3,,,60,,,,21.1,,,,,,,,20.5
288,International Hybrid Maize Trial (White),K9401KB,13,OBA SUPER 1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,7352.41,,59,195,101.25,,2,37.5,37.25,1.63,,,2.25,1.25,,,,,1.25,1,1.5,,,62.5,,,,24.4,,,,,,,,19
289,International Hybrid Maize Trial (White),K9401KB,14,FUNTUA 88 TZSR W 1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,5711.45,,62.5,207.5,110,,2.75,37.5,37,2.13,,,1.5,6.5,,1,,,1,1.25,1.3,,,63,,,,22.5,,,,,,,,5
290,International Hybrid Maize Trial (White),K9401KB,15,CHECK 1,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,3738.8,,53.25,155,77.5,,2,31,33.5,2.88,,,1.5,2.5,,1,,,1,1.25,1,,,59.5,,,,21.1,,,,,,,,19.5
291,International Hybrid Maize Trial (White),K9401KB,16,CHECK 2,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,4001.97,,64.5,178.75,105,,3,22.25,23,1.75,,,2.5,0.5,,,,,1.25,1.25,1,,,64,,,,22.4,,,,,,,,15.5
292,International Hybrid Maize Trial (Yellow),K9402KB,1,8813-6,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,5513.26,,62.75,223.75,117.5,,2,32.75,32,1.63,,,1.5,1,,0.25,,,1.5,1.5,1,,,61.5,,,,17.2,,,,,,,,
293,International Hybrid Maize Trial (Yellow),K9402KB,2,8867-5,NIGERIA,KAMBOINSE,,-1.55,12.5,Dry Savanna,1994,5846.88,,62.25,212.5,125,,2.5,31,31.5,1.5,,,1.75,0.5,,0.25,,,1.75,1.5,1.3,,,55.99,,,,15.76666667,,,,,,,,
